1590853898.77,0.51
1590853898.79,0.51
1590853898.81,0.50
1590853898.83,0.50
1590853898.85,0.50
1590853898.88,0.50
1590853898.9,0.50
1590853898.92,0.50
1590853898.94,0.50
1590853898.96,0.51
1590853898.99,0.50
1590853899.01,0.50
1590853899.03,0.49
1590853899.05,0.49
1590853899.08,0.50
1590853899.1,0.50
1590853899.12,0.50
1590853899.14,0.50
1590853899.16,0.51
1590853899.19,0.50
1590853899.21,0.51
1590853899.23,0.50
1590853899.25,0.50
1590853899.27,0.50
1590853899.3,0.50
1590853899.32,0.50
1590853899.34,0.50
1590853899.36,0.51
1590853899.38,0.51
1590853899.41,0.50
1590853899.43,0.50
1590853899.45,0.49
1590853899.47,0.50
1590853899.49,0.50
1590853899.52,0.50
1590853899.54,0.50
1590853899.56,0.50
1590853899.58,0.50
1590853899.61,0.50
1590853899.63,0.50
1590853899.65,0.51
1590853899.68,0.51
1590853899.7,0.51
1590853899.72,0.50
1590853899.74,0.50
1590853899.76,0.50
1590853899.79,0.49
1590853899.81,0.50
1590853899.83,0.51
1590853899.85,0.50
1590853899.87,0.50
1590853899.9,0.50
1590853899.92,0.50
1590853899.94,0.50
1590853899.96,0.50
1590853899.98,0.50
1590853900.01,0.50
1590853900.03,0.49
1590853900.05,0.49
1590853900.07,0.50
1590853900.1,0.50
1590853900.12,0.51
1590853900.14,0.50
1590853900.16,0.51
1590853900.18,0.50
1590853900.21,0.50
1590853900.23,0.50
1590853900.25,0.51
1590853900.27,0.50
1590853900.29,0.50
1590853900.32,0.51
1590853900.34,0.50
1590853900.36,0.50
1590853900.38,0.50
1590853900.4,0.50
1590853900.43,0.49
1590853900.45,0.50
1590853900.47,0.50
1590853900.49,0.51
1590853900.51,0.50
1590853900.54,0.50
1590853900.56,0.49
1590853900.58,0.51
1590853900.6,0.51
1590853900.63,0.51
1590853900.65,0.52
1590853900.67,0.50
1590853900.69,0.50
1590853900.72,0.50
1590853900.74,0.51
1590853900.76,0.50
1590853900.78,0.50
1590853900.81,0.50
1590853900.83,0.49
1590853900.85,0.50
1590853900.87,0.51
1590853900.89,0.51
1590853900.92,0.50
1590853900.94,0.51
1590853900.96,0.50
1590853900.98,0.51
1590853901.01,0.50
1590853901.03,0.51
1590853901.05,0.50
1590853901.07,0.51
1590853901.09,0.51
1590853901.12,0.51
1590853901.14,0.50
1590853901.16,0.50
1590853901.18,0.50
1590853901.2,0.50
1590853901.23,0.50
1590853901.25,0.50
1590853901.27,0.49
1590853901.29,0.51
1590853901.31,0.50
1590853901.34,0.50
1590853901.36,0.50
1590853901.38,0.50
1590853901.4,0.50
1590853901.42,0.50
1590853901.45,0.50
1590853901.47,0.50
1590853901.49,0.51
1590853901.51,0.49
1590853901.53,0.49
1590853901.56,0.49
1590853901.58,0.50
1590853901.6,0.50
1590853901.62,0.50
1590853901.65,0.50
1590853901.67,0.50
1590853901.69,0.50
1590853901.71,0.50
1590853901.74,0.50
1590853901.76,0.50
1590853901.78,0.50
1590853901.8,0.50
1590853901.83,0.50
1590853901.85,0.50
1590853901.87,0.51
1590853901.89,0.51
1590853901.92,0.50
1590853901.94,0.50
1590853901.96,0.49
1590853901.98,0.50
1590853902.0,0.50
1590853902.03,0.50
1590853902.05,0.50
1590853902.07,0.49
1590853902.09,0.50
1590853902.11,0.50
1590853902.14,0.50
1590853902.16,0.50
1590853902.18,0.50
1590853902.2,0.51
1590853902.22,0.50
1590853902.25,0.50
1590853902.27,0.50
1590853902.29,0.50
1590853902.31,0.50
1590853902.33,0.50
1590853902.36,0.50
1590853902.38,0.50
1590853902.4,0.51
1590853902.42,0.50
1590853902.44,0.51
1590853902.47,0.51
1590853902.49,0.52
1590853902.51,0.52
1590853902.53,0.51
1590853902.56,0.50
1590853902.58,0.49
1590853902.6,0.49
1590853902.62,0.51
1590853902.64,0.51
1590853902.67,0.49
1590853902.69,0.48
1590853902.71,0.47
1590853902.73,0.46
1590853902.76,0.46
1590853902.78,0.47
1590853902.8,0.48
1590853902.82,0.50
1590853902.85,0.53
1590853902.87,0.54
1590853902.89,0.54
1590853902.91,0.55
1590853902.94,0.54
1590853902.96,0.54
1590853902.98,0.54
1590853903.0,0.53
1590853903.02,0.52
1590853903.05,0.51
1590853903.07,0.51
1590853903.09,0.51
1590853903.11,0.51
1590853903.13,0.51
1590853903.16,0.51
1590853903.18,0.52
1590853903.2,0.53
1590853903.22,0.53
1590853903.24,0.53
1590853903.27,0.53
1590853903.29,0.53
1590853903.31,0.53
1590853903.33,0.52
1590853903.35,0.53
1590853903.38,0.52
1590853903.4,0.53
1590853903.42,0.55
1590853903.44,0.53
1590853903.46,0.49
1590853903.49,0.52
1590853903.51,0.52
1590853903.53,0.52
1590853903.55,0.53
1590853903.58,0.52
1590853903.6,0.56
1590853903.62,0.53
1590853903.64,0.54
1590853903.66,0.48
1590853903.69,0.53
1590853903.71,0.53
1590853903.73,0.52
1590853903.75,0.54
1590853903.77,0.53
1590853903.8,0.54
1590853903.82,0.52
1590853903.84,0.51
1590853903.86,0.47
1590853903.89,0.51
1590853903.91,0.50
1590853903.93,0.49
1590853903.96,0.50
1590853903.98,0.55
1590853904.0,0.51
1590853904.02,0.48
1590853904.04,0.55
1590853904.07,0.49
1590853904.09,0.44
1590853904.11,0.50
1590853904.13,0.53
1590853904.15,0.59
1590853904.18,0.62
1590853904.2,0.67
1590853904.22,0.70
1590853904.24,0.68
1590853904.26,0.67
1590853904.29,0.64
1590853904.31,0.65
1590853904.33,0.61
1590853904.35,0.67
1590853904.37,0.69
1590853904.4,0.65
1590853904.42,0.67
1590853904.44,0.76
1590853904.46,0.46
1590853904.49,0.67
1590853904.51,0.62
1590853904.53,0.67
1590853904.55,0.67
1590853904.57,0.66
1590853904.6,0.66
1590853904.62,0.64
1590853904.64,0.65
1590853904.66,0.67
1590853904.68,0.69
1590853904.71,0.69
1590853904.73,0.67
1590853904.75,0.68
1590853904.77,0.68
1590853904.79,0.68
1590853904.82,0.68
1590853904.84,0.68
1590853904.86,0.67
1590853904.88,0.67
1590853904.91,0.67
1590853904.93,0.66
1590853904.95,0.64
1590853904.97,0.64
1590853905.0,0.62
1590853905.02,0.64
1590853905.04,0.61
1590853905.06,0.58
1590853905.09,0.55
1590853905.11,0.54
1590853905.13,0.57
1590853905.15,0.56
1590853905.17,0.56
1590853905.2,0.56
1590853905.22,0.55
1590853905.24,0.55
1590853905.26,0.56
1590853905.28,0.55
1590853905.31,0.53
1590853905.33,0.52
1590853905.35,0.50
1590853905.37,0.51
1590853905.39,0.50
1590853905.42,0.50
1590853905.44,0.48
1590853905.46,0.48
1590853905.48,0.51
1590853905.5,0.53
1590853905.53,0.53
1590853905.55,0.53
1590853905.57,0.54
1590853905.59,0.53
1590853905.62,0.54
1590853905.64,0.54
1590853905.66,0.56
1590853905.68,0.59
1590853905.7,0.62
1590853905.73,0.64
1590853905.75,0.67
1590853905.77,0.72
1590853905.79,0.78
1590853905.81,0.83
1590853905.84,0.86
1590853905.86,0.88
1590853905.88,0.89
1590853905.9,0.88
1590853905.93,0.87
1590853905.95,0.85
1590853905.97,0.83
1590853905.99,0.85
1590853906.02,0.86
1590853906.04,0.86
1590853906.06,0.85
1590853906.08,0.86
1590853906.11,0.86
1590853906.13,0.86
1590853906.15,0.85
1590853906.17,0.84
1590853906.19,0.84
1590853906.22,0.84
1590853906.24,0.83
1590853906.26,0.84
1590853906.28,0.84
1590853906.3,0.85
1590853906.33,0.86
1590853906.35,0.87
1590853906.37,0.88
1590853906.39,0.88
1590853906.41,0.90
1590853906.44,0.91
1590853906.46,0.91
1590853906.48,0.90
1590853906.5,0.91
1590853906.52,0.93
1590853906.55,0.93
1590853906.57,0.92
1590853906.59,0.92
1590853906.61,0.93
1590853906.63,0.92
1590853906.66,0.93
1590853906.68,0.92
1590853906.7,0.93
1590853906.72,0.94
1590853906.75,0.94
1590853906.77,0.93
1590853906.79,0.93
1590853906.81,0.93
1590853906.83,0.92
1590853906.86,0.92
1590853906.88,0.91
1590853906.9,0.92
1590853906.92,0.93
1590853906.95,0.93
1590853906.97,0.94
1590853906.99,0.94
1590853907.01,0.94
1590853907.04,0.92
1590853907.06,0.92
1590853907.08,0.92
1590853907.1,0.93
1590853907.12,0.93
1590853907.15,0.94
1590853907.17,0.96
1590853907.19,0.97
1590853907.21,0.97
1590853907.24,0.95
1590853907.26,0.95
1590853907.28,0.98
1590853907.3,1.00
1590853907.32,1.00
1590853907.35,1.01
1590853907.37,1.02
1590853907.39,1.03
1590853907.41,1.04
1590853907.43,1.03
1590853907.46,1.03
1590853907.48,1.02
1590853907.5,1.01
1590853907.52,1.01
1590853907.54,1.02
1590853907.57,1.03
1590853907.59,1.02
1590853907.61,1.01
1590853907.63,1.01
1590853907.65,1.01
1590853907.68,1.02
1590853907.7,1.01
1590853907.72,1.00
1590853907.74,1.00
1590853907.76,0.99
1590853907.79,1.00
1590853907.81,1.00
1590853907.83,1.00
1590853907.85,1.00
1590853907.87,1.00
1590853907.9,0.99
1590853907.92,0.99
1590853907.94,0.98
1590853907.96,0.98
1590853907.99,0.97
1590853908.01,0.97
1590853908.03,0.96
1590853908.05,0.97
1590853908.08,0.96
1590853908.1,0.95
1590853908.12,0.94
1590853908.14,0.95
1590853908.17,0.94
1590853908.19,0.95
1590853908.21,0.95
1590853908.23,0.95
1590853908.25,0.95
1590853908.28,0.96
1590853908.3,0.96
1590853908.32,0.96
1590853908.34,0.95
1590853908.36,0.96
1590853908.39,0.95
1590853908.41,0.96
1590853908.43,0.96
1590853908.45,0.96
1590853908.48,0.95
1590853908.5,0.97
1590853908.52,0.97
1590853908.54,0.98
1590853908.56,0.98
1590853908.59,0.99
1590853908.61,0.99
1590853908.63,0.99
1590853908.65,1.00
1590853908.67,0.99
1590853908.7,0.99
1590853908.72,0.98
1590853908.74,0.97
1590853908.76,0.97
1590853908.78,0.97
1590853908.81,0.97
1590853908.83,0.95
1590853908.85,0.97
1590853908.87,0.96
1590853908.89,0.97
1590853908.92,0.96
1590853908.94,0.97
1590853908.96,0.97
1590853908.98,0.97
1590853909.01,0.96
1590853909.03,0.96
1590853909.05,0.96
1590853909.07,0.96
1590853909.1,0.97
1590853909.12,0.97
1590853909.14,0.97
1590853909.16,0.97
1590853909.19,0.97
1590853909.21,0.97
1590853909.23,0.97
1590853909.25,0.97
1590853909.27,0.97
1590853909.3,0.97
1590853909.32,0.97
1590853909.34,0.97
1590853909.36,0.97
1590853909.38,0.97
1590853909.41,0.98
1590853909.43,0.98
1590853909.45,0.97
1590853909.47,0.98
1590853909.49,0.98
1590853909.52,0.99
1590853909.54,0.98
1590853909.56,0.98
1590853909.58,0.99
1590853909.6,0.99
1590853909.63,0.98
1590853909.65,0.98
1590853909.67,0.98
1590853909.69,0.98
1590853909.72,0.99
1590853909.74,0.98
1590853909.76,0.98
1590853909.78,0.98
1590853909.8,0.98
1590853909.83,0.98
1590853909.85,0.98
1590853909.87,0.99
1590853909.89,0.99
1590853909.91,0.99
1590853909.94,0.99
1590853909.96,0.99
1590853909.98,0.98
1590853910.0,0.98
1590853910.03,0.99
1590853910.05,0.97
1590853910.07,0.98
1590853910.09,0.98
1590853910.12,0.99
1590853910.14,0.98
1590853910.16,0.98
1590853910.18,0.97
1590853910.21,0.98
1590853910.23,0.98
1590853910.25,0.99
1590853910.27,0.99
1590853910.29,0.99
1590853910.32,0.99
1590853910.34,0.98
1590853910.36,0.98
1590853910.38,0.99
1590853910.4,0.98
1590853910.43,0.99
1590853910.45,0.98
1590853910.47,0.98
1590853910.49,0.99
1590853910.51,0.98
1590853910.54,0.99
1590853910.56,0.99
1590853910.58,0.99
1590853910.6,0.99
1590853910.62,0.99
1590853910.65,0.99
1590853910.67,0.99
1590853910.69,0.98
1590853910.71,1.00
1590853910.73,0.99
1590853910.76,0.99
1590853910.78,0.99
1590853910.8,1.00
1590853910.82,0.99
1590853910.84,0.99
1590853910.87,0.98
1590853910.89,0.99
1590853910.91,0.98
1590853910.93,0.97
1590853910.96,0.98
1590853910.98,0.99
1590853911.0,0.99
1590853911.02,0.98
1590853911.04,0.98
1590853911.07,0.98
1590853911.09,0.99
1590853911.11,1.00
1590853911.14,0.99
1590853911.16,0.99
1590853911.18,0.99
1590853911.2,0.99
1590853911.22,1.00
1590853911.25,0.99
1590853911.27,0.99
1590853911.29,0.99
1590853911.31,0.99
1590853911.34,0.98
1590853911.36,1.00
1590853911.38,0.98
1590853911.4,0.99
1590853911.42,0.98
1590853911.45,0.99
1590853911.47,0.98
1590853911.49,0.99
1590853911.51,0.98
1590853911.53,0.99
1590853911.56,0.99
1590853911.58,0.99
1590853911.6,0.98
1590853911.62,0.98
1590853911.64,0.99
1590853911.67,0.99
1590853911.69,0.99
1590853911.71,0.99
1590853911.73,0.99
1590853911.75,0.99
1590853911.78,0.99
1590853911.8,0.99
1590853911.82,0.98
1590853911.84,0.99
1590853911.86,0.99
1590853911.89,0.99
1590853911.91,0.98
1590853911.93,0.99
1590853911.95,0.99
1590853911.97,0.98
1590853912.0,0.99
1590853912.02,0.98
1590853912.04,0.99
1590853912.06,0.99
1590853912.09,0.98
1590853912.11,0.99
1590853912.13,0.98
1590853912.15,0.98
1590853912.18,0.99
1590853912.2,1.00
1590853912.22,0.99
1590853912.24,0.99
1590853912.27,0.98
1590853912.29,0.98
1590853912.31,0.99
1590853912.33,0.99
1590853912.35,0.98
1590853912.38,0.99
1590853912.4,0.98
1590853912.42,0.98
1590853912.44,0.98
1590853912.46,0.99
1590853912.49,0.99
1590853912.51,0.98
1590853912.53,0.98
1590853912.55,0.98
1590853912.57,0.98
1590853912.6,0.99
1590853912.62,0.99
1590853912.64,0.98
1590853912.66,0.99
1590853912.69,0.99
1590853912.71,0.98
1590853912.73,0.98
1590853912.75,0.98
1590853912.77,0.98
1590853912.8,0.98
1590853912.82,0.98
1590853912.84,0.99
1590853912.86,0.99
1590853912.88,0.99
1590853912.91,0.99
1590853912.93,0.98
1590853912.95,0.97
1590853912.97,0.99
1590853912.99,0.99
1590853913.02,0.99
1590853913.04,0.99
1590853913.06,0.98
1590853913.08,0.98
1590853913.11,0.99
1590853913.13,0.99
1590853913.15,0.99
1590853913.17,0.98
1590853913.2,0.98
1590853913.22,0.98
1590853913.24,0.98
1590853913.26,0.98
1590853913.29,0.99
1590853913.31,0.98
1590853913.33,0.98
1590853913.35,0.98
1590853913.37,0.98
1590853913.4,0.99
1590853913.42,0.99
1590853913.44,0.98
1590853913.46,0.99
1590853913.48,0.97
1590853913.51,0.97
1590853913.53,0.98
1590853913.55,0.98
1590853913.57,0.98
1590853913.59,0.98
1590853913.62,0.99
1590853913.64,0.98
1590853913.66,0.97
1590853913.68,0.99
1590853913.7,0.98
1590853913.73,0.97
1590853913.75,0.98
1590853913.77,0.97
1590853913.79,0.99
1590853913.81,0.98
1590853913.84,0.99
1590853913.86,1.00
1590853913.88,0.98
1590853913.9,0.98
1590853913.93,0.98
1590853913.95,0.99
1590853913.97,0.99
1590853913.99,0.99
1590853914.01,0.98
1590853914.04,0.98
1590853914.06,0.98
1590853914.08,0.99
1590853914.1,0.99
1590853914.13,0.98
1590853914.15,0.99
1590853914.17,0.98
1590853914.19,0.98
1590853914.22,0.98
1590853914.24,0.99
1590853914.26,0.98
1590853914.28,0.99
1590853914.31,0.99
1590853914.33,0.99
1590853914.35,0.99
1590853914.37,0.99
1590853914.39,0.98
1590853914.42,0.98
1590853914.44,0.98
1590853914.46,0.98
1590853914.48,0.99
1590853914.5,0.99
1590853914.53,0.98
1590853914.55,0.98
1590853914.57,0.99
1590853914.59,0.98
1590853914.61,0.99
1590853914.64,0.99
1590853914.66,0.99
1590853914.68,0.99
1590853914.7,0.98
1590853914.72,0.99
1590853914.75,1.00
1590853914.77,0.99
1590853914.79,0.99
1590853914.81,0.99
1590853914.83,0.98
1590853914.86,0.99
1590853914.88,0.99
1590853914.9,1.00
1590853914.92,0.99
1590853914.94,0.99
1590853914.97,0.98
1590853914.99,0.99
1590853915.01,0.99
1590853915.03,0.99
1590853915.05,0.99
1590853915.08,0.98
1590853915.1,0.97
1590853915.12,0.98
1590853915.14,0.99
1590853915.17,0.99
1590853915.19,0.99
1590853915.21,0.99
1590853915.23,0.99
1590853915.26,0.99
1590853915.28,0.99
1590853915.3,1.00
1590853915.32,1.00
1590853915.35,0.99
1590853915.37,0.99
1590853915.39,0.98
1590853915.41,0.99
1590853915.43,0.99
1590853915.46,0.99
1590853915.48,0.97
1590853915.5,0.98
1590853915.52,1.00
1590853915.55,1.03
1590853915.57,1.02
1590853915.59,0.90
1590853915.61,0.90
1590853915.63,0.91
1590853915.66,0.86
1590853915.68,0.81
1590853915.7,0.78
1590853915.72,0.75
1590853915.74,0.73
1590853915.77,0.70
1590853915.79,0.65
1590853915.81,0.63
1590853915.83,0.59
1590853915.85,0.56
1590853915.88,0.54
1590853915.9,0.53
1590853915.92,0.51
1590853915.94,0.51
1590853915.96,0.49
1590853915.99,0.50
1590853916.01,0.50
1590853916.03,0.51
1590853916.05,0.50
1590853916.07,0.48
1590853916.1,0.47
1590853916.12,0.47
1590853916.14,0.48
1590853916.16,0.47
1590853916.19,0.47
1590853916.21,0.47
1590853916.23,0.47
1590853916.25,0.47
1590853916.28,0.47
1590853916.3,0.47
1590853916.32,0.47
1590853916.34,0.48
1590853916.37,0.48
1590853916.39,0.49
1590853916.41,0.49
1590853916.43,0.50
1590853916.45,0.50
1590853916.48,0.51
1590853916.5,0.50
1590853916.52,0.51
1590853916.54,0.51
1590853916.57,0.52
1590853916.59,0.52
1590853916.61,0.52
1590853916.63,0.52
1590853916.65,0.52
1590853916.68,0.53
1590853916.7,0.53
1590853916.72,0.52
1590853916.74,0.51
1590853916.76,0.50
1590853916.79,0.50
1590853916.81,0.51
1590853916.83,0.51
1590853916.85,0.50
1590853916.87,0.51
1590853916.9,0.51
1590853916.92,0.51
1590853916.94,0.52
1590853916.96,0.51
1590853916.98,0.51
1590853917.01,0.51
1590853917.03,0.51
1590853917.05,0.51
1590853917.07,0.51
1590853917.09,0.51
1590853917.12,0.51
1590853917.14,0.50
1590853917.16,0.51
1590853917.18,0.51
1590853917.21,0.51
1590853917.23,0.51
1590853917.25,0.51
1590853917.27,0.51
1590853917.3,0.51
1590853917.32,0.50
1590853917.34,0.51
1590853917.36,0.50
1590853917.39,0.51
1590853917.41,0.51
1590853917.43,0.51
1590853917.45,0.51
1590853917.48,0.51
1590853917.5,0.52
1590853917.52,0.52
1590853917.54,0.52
1590853917.56,0.52
1590853917.59,0.51
1590853917.61,0.53
1590853917.63,0.52
1590853917.65,0.52
1590853917.67,0.51
1590853917.7,0.51
1590853917.72,0.53
1590853917.74,0.52
1590853917.76,0.52
1590853917.78,0.51
1590853917.81,0.51
1590853917.83,0.51
1590853917.85,0.51
1590853917.87,0.51
1590853917.89,0.51
1590853917.92,0.52
1590853917.94,0.52
1590853917.96,0.52
1590853917.98,0.52
1590853918.0,0.52
1590853918.03,0.51
1590853918.05,0.51
1590853918.07,0.51
1590853918.09,0.52
1590853918.12,0.52
1590853918.14,0.52
1590853918.16,0.51
1590853918.18,0.52
1590853918.2,0.51
1590853918.23,0.52
1590853918.25,0.52
1590853918.27,0.52
1590853918.29,0.52
1590853918.31,0.52
1590853918.34,0.52
1590853918.36,0.52
1590853918.38,0.52
1590853918.41,0.52
1590853918.43,0.52
1590853918.45,0.53
1590853918.47,0.53
1590853918.5,0.52
1590853918.52,0.52
1590853918.54,0.52
1590853918.56,0.52
1590853918.58,0.52
1590853918.61,0.53
1590853918.63,0.52
1590853918.65,0.51
1590853918.67,0.52
1590853918.69,0.51
1590853918.72,0.52
1590853918.74,0.52
1590853918.76,0.52
1590853918.78,0.53
1590853918.8,0.52
1590853918.83,0.51
1590853918.85,0.53
1590853918.87,0.52
1590853918.89,0.53
1590853918.92,0.52
1590853918.94,0.52
1590853918.96,0.52
1590853918.98,0.52
1590853919.0,0.53
1590853919.03,0.52
1590853919.05,0.52
1590853919.07,0.51
1590853919.09,0.50
1590853919.11,0.50
1590853919.14,0.51
1590853919.16,0.52
1590853919.18,0.51
1590853919.2,0.51
1590853919.22,0.51
1590853919.25,0.51
1590853919.27,0.51
1590853919.29,0.51
1590853919.31,0.51
1590853919.33,0.51
1590853919.36,0.51
1590853919.38,0.51
1590853919.4,0.51
1590853919.42,0.51
1590853919.45,0.51
1590853919.47,0.51
1590853919.49,0.51
1590853919.51,0.51
1590853919.54,0.50
1590853919.56,0.50
1590853919.58,0.50
1590853919.6,0.50
1590853919.63,0.50
1590853919.65,0.51
1590853919.67,0.51
1590853919.69,0.51
1590853919.71,0.51
1590853919.74,0.51
1590853919.76,0.51
1590853919.78,0.50
1590853919.8,0.51
1590853919.83,0.51
1590853919.85,0.51
1590853919.87,0.50
1590853919.89,0.51
1590853919.91,0.51
1590853919.94,0.52
1590853919.96,0.51
1590853919.98,0.50
1590853920.0,0.50
1590853920.02,0.50
1590853920.05,0.51
1590853920.07,0.50
1590853920.09,0.50
1590853920.11,0.51
1590853920.13,0.50
1590853920.16,0.50
1590853920.18,0.50
1590853920.2,0.51
1590853920.22,0.50
1590853920.24,0.51
1590853920.27,0.51
1590853920.29,0.51
1590853920.31,0.50
1590853920.33,0.50
1590853920.35,0.51
1590853920.38,0.51
1590853920.4,0.51
1590853920.42,0.51
1590853920.44,0.52
1590853920.47,0.50
1590853920.49,0.50
1590853920.51,0.50
1590853920.53,0.50
1590853920.56,0.50
1590853920.58,0.50
1590853920.6,0.50
1590853920.62,0.50
1590853920.65,0.50
1590853920.67,0.50
1590853920.69,0.50
1590853920.71,0.50
1590853920.73,0.50
1590853920.76,0.50
